phase,RatID,session,Trial num,HH time,Latency to corr sample,Latency to corr match,Corr sample port num,Trial type,Target odor num,Target odor name,Target odor concentration,Num pokes corr sample,Time in corr sample,Inc sample port num,Num pokes inc sample,Time in inc sample,False pos inc sample,Corr match port num,Corr match odor num,Corr match odor name,Match odor concentration,Num pokes corr match,Time in corr match,Inc match 1 port num,Inc match 1 odor num,Inc match 1 odor name,Num pokes inc match 1,Time in inc match 1,False pos inc match 1,Inc match 2 port num,Inc match 2 odor num,Inc match 2 odor name,Num pokes inc match 2,Time in inc match 2,False pos inc match 2,Time in corr port after reward
1,7,28,5,4,6.114,0,6,normal,4,PETN,1,1,6.733,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,28,6,4,8.343,0,6,normal,3,TNT,1,3,6.956,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,28,7,4,5.115,0,7,normal,6,AMM,1,1,7.005,6,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,28,8,4,5.822,0,7,normal,5,RDX,1,1,6.877,6,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,28,9,4,14.657,0,7,normal,6,AMM,1,3,10.572,6,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,28,10,4,14.826,0,7,normal,6,AMM,1,2,7.198,6,1,1.024,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,28,11,4,7.018,0,6,normal,4,PETN,1,1,6.223,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,28,12,4,4.287,0,6,normal,4,PETN,1,1,6.589,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,28,13,4,7.016,0,6,normal,3,TNT,1,1,7.005,7,1,0.976,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,28,14,4,7.91,0,7,normal,3,TNT,1,2,6.542,6,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,28,15,4,8.425,0,6,normal,4,PETN,1,2,8.411,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,28,16,4,7.229,0,6,normal,3,TNT,1,2,6.718,7,1,0.943,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,28,17,4,8.073,0,6,normal,4,PETN,1,1,6.157,7,1,0.481,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,28,18,4,5.074,0,6,normal,4,PETN,1,1,6.669,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,28,19,4,5.391,0,6,normal,4,PETN,1,1,7.006,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,28,20,4,7.77,0,6,normal,3,TNT,1,1,7.004,7,1,1.358,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,28,21,4,10.331,0,7,normal,5,RDX,1,1,7.006,6,1,0.912,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,28,22,4,12.513,0,7,normal,3,TNT,1,1,7.003,6,1,0.96,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,28,23,4,5.192,0,7,normal,6,AMM,1,3,7.165,6,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,28,24,4,9.154,0,6,normal,5,RDX,1,1,6.415,7,1,0.849,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,28,25,4,6.934,0,6,normal,4,PETN,1,1,7.005,7,1,0.624,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,28,26,4,8.824,0,6,normal,4,PETN,1,2,5.889,7,1,0.561,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,28,27,4,7.631,0,7,normal,6,AMM,1,1,7.005,6,1,1.265,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,28,28,4,28.069,0,7,normal,6,AMM,1,2,8.653,6,1,0.513,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,28,29,4,19.085,0,7,normal,5,RDX,1,1,6.83,6,1,0.336,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,28,30,4,5.525,0,6,normal,4,PETN,1,1,7.004,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,28,31,4,9.39,0,7,normal,6,AMM,1,1,7.006,6,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,28,32,4,14.108,0,6,normal,3,TNT,1,1,7.005,7,1,0.958,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,29,1,4,0,0,7,normal,5,RDX,1,3,2.409,6,2,4.54,1,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,29,2,4,9.345,0,7,normal,6,AMM,1,1,7.009,6,2,0.654,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,29,3,4,15.72,0,6,normal,5,RDX,1,1,7.008,7,1,0.334,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,29,4,4,15.572,0,7,normal,6,AMM,1,1,7.007,6,1,2.432,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,29,5,4,7.586,0,6,normal,5,RDX,1,1,7.005,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,29,6,4,16.802,0,6,normal,4,PETN,1,2,8.318,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,29,7,4,35.972,0,6,normal,3,TNT,1,5,9.007,7,1,3.746,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,29,8,4,0,0,7,normal,6,AMM,1,5,7.006,6,4,22.077,3,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,29,9,4,21.405,0,6,normal,4,PETN,1,1,7.005,7,1,1.264,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,29,10,4,0,0,7,normal,6,AMM,1,5,5.905,6,3,11.116,1,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,29,11,4,21.904,0,6,normal,4,PETN,1,1,7.004,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,29,12,4,10.536,0,7,normal,3,TNT,1,1,7.004,6,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,29,13,4,10.518,0,6,normal,4,PETN,1,1,7.005,7,1,0.352,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,29,14,4,18.607,0,7,normal,5,RDX,1,1,7.004,6,2,3.617,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,29,15,4,4.858,0,6,normal,3,TNT,1,1,7.005,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,29,16,4,0,0,7,normal,6,AMM,1,5,9.011,6,6,15.163,1,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,29,17,4,0,0,7,normal,6,AMM,1,7,8.469,6,7,13.019,1,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,29,18,4,13.53,0,6,normal,4,PETN,1,1,7.005,7,1,2.625,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,29,19,4,22.037,0,6,normal,4,PETN,1,2,7.213,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,29,20,4,0,0,6,normal,5,RDX,1,0,0,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,30,1,4,6.307,0,6,normal,4,PETN,1,1,7.009,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,30,2,4,8.895,0,6,normal,4,PETN,1,1,6.924,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,30,3,4,30.648,0,6,normal,4,PETN,1,1,7.009,7,2,1.343,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,30,4,4,6.531,0,7,normal,3,TNT,1,1,6.253,6,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,30,5,4,4.512,0,6,normal,4,PETN,1,1,7.01,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,30,6,4,18.123,0,6,normal,3,TNT,1,1,6.782,7,1,0.288,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,30,7,4,8.672,0,7,normal,6,AMM,1,1,7.006,6,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,30,8,4,7.014,0,6,normal,5,RDX,1,1,7.005,7,1,0.448,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,30,9,4,7.41,0,7,normal,5,RDX,1,1,6.24,6,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,30,10,4,8.922,0,6,normal,5,RDX,1,3,7.038,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,30,11,4,19.382,0,7,normal,6,AMM,1,3,6.718,6,1,2.464,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,30,12,4,12.607,0,6,normal,4,PETN,1,1,6.158,7,1,0.832,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,30,13,4,5.74,0,7,normal,3,TNT,1,3,7.643,6,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,30,14,4,6.036,0,6,normal,3,TNT,1,1,7.005,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,30,15,4,9.027,0,7,normal,6,AMM,1,1,7.004,6,1,0.734,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,30,16,4,8.576,0,6,normal,4,PETN,1,2,8.669,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,30,17,4,6.807,0,6,normal,4,PETN,1,1,7.007,7,1,0.975,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,30,18,4,6.029,0,7,normal,5,RDX,1,2,5.951,6,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,30,19,4,12.033,0,7,normal,3,TNT,1,2,6.575,6,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,30,20,4,9.39,0,7,normal,5,RDX,1,2,5.662,6,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,30,21,4,7.582,0,6,normal,4,PETN,1,1,7.005,7,1,0.529,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,30,22,4,10.378,0,6,normal,4,PETN,1,1,5.71,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,30,23,4,25.345,0,6,normal,3,TNT,1,1,6.382,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,30,24,4,8.596,0,6,normal,5,RDX,1,1,6.604,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,30,25,4,6.155,0,6,normal,5,RDX,1,1,7.005,7,1,0.273,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,30,26,4,38.251,0,7,normal,3,TNT,1,1,6.782,6,3,1.086,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,30,27,4,5.273,0,6,normal,5,RDX,1,2,6.927,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,30,28,4,5.978,0,6,normal,4,PETN,1,1,5.902,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,30,29,4,13.53,0,7,normal,6,AMM,1,1,7.006,6,2,1.134,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,30,30,4,5.4,0,6,normal,4,PETN,1,1,5.886,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,30,31,4,16.625,0,6,normal,4,PETN,1,2,7.197,7,2,5.518,1,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,30,32,4,8.18,0,6,normal,4,PETN,1,3,7.134,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,31,1,4,0,0,6,normal,4,PETN,1,3,5.153,7,2,4.315,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,31,2,4,8.87,0,7,normal,5,RDX,1,1,7.007,6,1,0.223,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,31,3,4,29.516,0,7,normal,6,AMM,1,1,5.759,6,3,1.648,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,31,4,4,27.023,0,7,normal,5,RDX,1,4,13.851,6,1,0.674,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,31,5,4,5.718,0,6,normal,5,RDX,1,1,7.005,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,31,6,4,6.17,0,7,normal,5,RDX,1,1,7.01,6,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,31,7,4,13.893,0,6,normal,3,TNT,1,1,6.031,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,31,8,4,15.631,0,6,normal,3,TNT,1,1,7.006,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,31,9,4,20.417,0,6,normal,3,TNT,1,2,8.526,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,31,10,4,14.239,0,7,normal,5,RDX,1,1,6.717,6,1,0.398,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,31,11,4,4.946,0,6,normal,4,PETN,1,1,7.006,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,31,12,4,13.83,0,7,normal,5,RDX,1,2,7.275,6,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,31,13,4,4.974,0,6,normal,4,PETN,1,1,6.173,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,31,14,4,9.069,0,6,normal,4,PETN,1,1,5.773,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,31,15,4,7.144,0,7,normal,6,AMM,1,1,7.005,6,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,31,16,4,5.209,0,6,normal,4,PETN,1,1,6.43,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,31,17,4,8.884,0,7,normal,5,RDX,1,2,8.412,6,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,31,18,4,9.127,0,7,normal,6,AMM,1,1,7.006,6,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,31,19,4,15.116,0,7,normal,5,RDX,1,2,10.092,6,1,1.25,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,31,20,4,5.366,0,6,normal,3,TNT,1,1,7.006,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,31,21,4,20.081,0,6,normal,3,TNT,1,2,6.557,7,1,1.071,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,31,22,4,16.782,0,7,normal,6,AMM,1,2,7.581,6,1,0.912,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,31,23,4,6.116,0,6,normal,5,RDX,1,2,6.86,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,31,24,4,4.355,0,7,normal,5,RDX,1,1,7.007,6,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,31,25,4,8.202,0,7,normal,6,AMM,1,1,7.007,6,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,31,26,4,16.95,0,6,normal,3,TNT,1,1,7.006,7,2,4.286,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,31,27,4,14.275,0,6,normal,5,RDX,1,1,6.718,7,1,2.144,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,31,28,4,14.867,0,6,normal,3,TNT,1,1,6.814,7,1,6.861,1,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,31,29,4,15.211,0,6,normal,3,TNT,1,1,7.004,7,1,7.727,1,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,31,30,4,16.528,0,6,normal,3,TNT,1,1,7.005,7,2,2.48,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,31,31,4,7.402,0,7,normal,6,AMM,1,1,7.006,6,1,1.183,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,31,32,4,0,0,7,normal,5,RDX,1,1,1.183,6,3,2.304,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,32,1,4,51.857,0,6,normal,5,RDX,1,3,8.443,7,2,1.135,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,32,2,4,6.623,0,6,normal,4,PETN,1,2,6.462,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,32,3,4,12.623,0,7,normal,5,RDX,1,1,6.783,6,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,32,4,4,7.103,0,7,normal,5,RDX,1,1,7.006,6,1,1.087,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,32,5,4,8.576,0,7,normal,3,TNT,1,2,7.552,6,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,32,6,4,10.001,0,7,normal,6,AMM,1,2,8.299,6,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,32,7,4,16.943,0,6,normal,3,TNT,1,2,7.419,7,1,0.4,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,32,8,4,5.451,0,7,normal,6,AMM,1,1,7.005,6,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,32,9,4,5.805,0,7,normal,3,TNT,1,1,7.005,6,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,32,10,4,6.849,0,6,normal,5,RDX,1,1,5.854,7,1,0.529,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,32,11,4,15.539,0,7,normal,6,AMM,1,1,7.005,6,3,1.581,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,32,12,4,10.122,0,7,normal,5,RDX,1,2,7.772,6,1,0.671,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,32,13,4,6.637,0,7,normal,6,AMM,1,1,6.927,6,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,32,14,4,7.237,0,7,normal,6,AMM,1,2,7.502,6,1,1.024,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,32,15,4,12.725,0,6,normal,4,PETN,1,1,7.005,7,1,4.238,1,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,32,16,4,16.499,0,6,normal,3,TNT,1,1,6.509,7,1,0.735,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,32,17,4,9.793,0,7,normal,5,RDX,1,2,7.406,6,2,1.135,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,32,18,4,13.58,0,6,normal,4,PETN,1,1,7.005,7,1,0.305,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,32,19,4,17.256,0,6,normal,3,TNT,1,1,7.004,7,1,0.689,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,32,20,4,5.299,0,7,normal,6,AMM,1,1,6.109,6,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,32,21,4,11.167,0,7,normal,6,AMM,1,1,7.005,6,1,0.319,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,32,22,4,19.668,0,7,normal,6,AMM,1,2,7.199,6,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,32,23,4,8.382,0,7,normal,6,AMM,1,1,7.005,6,1,0.624,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,32,24,4,10.261,0,6,normal,4,PETN,1,1,6.62,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,32,25,4,11.13,0,6,normal,4,PETN,1,1,7.006,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,32,26,4,6.354,0,7,normal,3,TNT,1,1,7.005,6,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,32,27,4,6.183,0,6,normal,5,RDX,1,1,7.004,7,1,0.48,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,32,28,4,6.781,0,7,normal,6,AMM,1,1,6.206,6,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,32,29,4,5.822,0,6,normal,5,RDX,1,1,7.005,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,32,30,4,5.318,0,7,normal,6,AMM,1,1,7.005,6,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,32,31,4,17.399,0,7,normal,6,AMM,1,1,7.005,6,1,0.768,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,32,32,4,31.821,0,7,normal,6,AMM,1,2,7.215,6,1,0.514,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,33,1,4,40.686,0,6,normal,4,PETN,1,1,6.656,7,5,7.145,1,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,33,2,4,23.275,0,6,normal,4,PETN,1,1,7.008,7,2,9.68,1,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,33,3,4,12.359,0,7,normal,5,RDX,1,1,7.01,6,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,33,4,4,38.134,0,7,normal,5,RDX,1,3,7.068,6,1,0.719,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,33,5,4,24.094,0,7,normal,6,AMM,1,2,7.345,6,3,2.367,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,33,6,4,8.435,0,6,normal,4,PETN,1,2,6.622,7,1,0.224,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,33,7,4,8.989,0,6,normal,5,RDX,1,1,7.004,7,1,0.815,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,33,8,4,42.781,0,6,normal,3,TNT,1,2,8.764,7,2,1.728,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,33,9,4,13.96,0,6,normal,4,PETN,1,2,6.589,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,33,10,4,8.155,0,7,normal,5,RDX,1,1,7.005,6,1,1.183,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,33,11,4,14.489,0,7,normal,3,TNT,1,3,6.657,6,1,0.51,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,33,12,4,6.113,0,7,normal,6,AMM,1,1,6.287,6,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,33,13,4,10.222,0,6,normal,5,RDX,1,2,8.348,7,1,0.704,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,33,14,4,16.71,0,7,normal,5,RDX,1,2,7.646,6,2,1.12,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,33,15,4,13.965,0,6,normal,4,PETN,1,2,7.758,7,1,0.623,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,33,16,4,23.273,0,7,normal,3,TNT,1,2,7.403,6,3,1.903,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,33,17,4,11.351,0,7,normal,3,TNT,1,2,6.573,6,1,0.431,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,33,18,4,4.769,0,6,normal,5,RDX,1,1,7.005,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,33,19,4,9.092,0,6,normal,5,RDX,1,3,7.47,7,0,0,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,33,20,4,8.687,0,6,normal,5,RDX,1,2,6.96,7,1,1.087,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
1,7,33,21,4,11.258,0,7,normal,6,AMM,1,1,5.919,6,2,1.145,0,0,0,none,1,0,0,0,0,none,0,0,0,0,0,none,0,0,0,NA
